"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OD1","REM","EQD"
"99800999999","2021-07-24T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0221,1","+9999,9","10210,1",,"6,1,003,1,+999,9","5,99,0010,1,999","SYN052RPRN6 46/// /1102 10221 40210 56003 90100 333 91202=",
"99800999999","2021-07-24T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0204,1","+9999,9","10213,1",,"3,1,003,1,+999,9","5,99,0021,1,999","SYN052RPRN6 46/// /1902 10204 40213 53003 90200 333 91204=",
"99800999999","2021-07-24T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0201,1","+9999,9","10213,1",,"2,1,003,1,+999,9","5,99,0021,1,999","SYN052RPRN6 46/// /1803 10201 40213 52003 90300 333 91204=",
"99800999999","2021-07-24T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","10213,1",,"1,1,003,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /1904 10202 40213 51003 90400 333 91205=",
"99800999999","2021-07-24T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","10210,1",,"8,1,003,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /1906 10202 40210 58003 90500 333 91208=",
"99800999999","2021-07-24T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0194,1","+9999,9","10207,1",,"8,1,006,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2006 10194 40207 58006 90600 333 91209=",
"99800999999","2021-07-24T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0189,1","+9999,9","10203,1",,"8,1,010,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2108 10189 40203 58010 90700 333 91210=",
"99800999999","2021-07-24T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0181,1","+9999,9","10203,1",,"6,1,007,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2109 10181 40203 56007 90800 333 91211=",
"99800999999","2021-07-24T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0180,1","+9999,9","10200,1",,"6,1,007,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2007 10180 40200 56007 90900 333 91211=",
"99800999999","2021-07-24T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0176,1","+9999,9","10196,1",,"8,1,007,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /1904 10176 40196 58007 91000 333 91205=",
"99800999999","2021-07-24T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0184,1","+9999,9","10193,1",,"7,1,010,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /1504 10184 40193 57010 91100 333 91207=",
"99800999999","2021-07-24T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0190,1","+9999,9","10193,1",,"6,1,007,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /1206 10190 40193 56007 91200 333 91206=",
"99800999999","2021-07-24T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0215,1","+9999,9","10193,1",,"6,1,003,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /1804 10215 40193 56003 91300 333 91207=",
"99800999999","2021-07-24T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0231,1","+9999,9","10186,1",,"8,1,007,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /1506 10231 40186 58007 91400 333 91207=",
"99800999999","2021-07-24T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","140,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0235,1","+9999,9","10186,1",,"7,1,007,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /1409 10235 40186 57007 91500 333 91211=",
"99800999999","2021-07-24T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","10179,1",,"7,1,014,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /1309 10244 40179 57014 91600 333 91211=",
"99800999999","2021-07-24T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0264,1","+9999,9","10176,1",,"8,1,010,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /1908 10264 40176 58010 91700 333 91212=",
"99800999999","2021-07-24T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0272,1","+9999,9","10166,1",,"8,1,020,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2008 10272 40166 58020 91800 333 91214=",
"99800999999","2021-07-24T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0272,1","+9999,9","10159,1",,"8,1,020,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2106 10272 40159 58020 91900 333 91211=",
"99800999999","2021-07-24T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0271,1","+9999,9","10152,1",,"6,1,024,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2008 10271 40152 56024 92000 333 91211=",
"99800999999","2021-07-24T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0272,1","+9999,9","10142,1",,"8,1,024,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2005 10272 40142 58024 92100 333 91208=",
"99800999999","2021-07-24T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","140,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0257,1","+9999,9","10129,1",,"8,1,030,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /1408 10257 40129 58030 92200 333 91212=",
"99800999999","2021-07-24T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0265,1","+9999,9","10122,1",,"6,1,030,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /1606 10265 40122 56030 92300 333 91208=",
"99800999999","2021-07-25T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0267,1","+9999,9","10115,1",,"6,1,027,1,+999,9","5,99,0082,1,999","SYN052RPRN6 46/// /1911 10267 40115 56027 90000 333 91216=",
"99800999999","2021-07-25T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0260,1","+9999,9","10105,1",,"8,1,024,1,+999,9","5,99,0082,1,999","SYN052RPRN6 46/// /2011 10260 40105 58024 90100 333 91216=",
"99800999999","2021-07-25T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0254,1","+9999,9","10105,1",,"6,1,017,1,+999,9","5,99,0088,1,999","SYN052RPRN6 46/// /2010 10254 40105 56017 90200 333 91217=",
"99800999999","2021-07-25T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0249,1","+9999,9","10105,1",,"6,1,010,1,+999,9","5,99,0108,1,999","SYN052RPRN6 46/// /2012 10249 40105 56010 90300 333 91221=",
"99800999999","2021-07-25T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0241,1","+9999,9","10095,1",,"8,1,010,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /2116 10241 40095 58010 90400 333 91220=",
"99800999999","2021-07-25T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0234,1","+9999,9","10088,1",,"8,1,017,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /2013 10234 40088 58017 90500 333 91219=",
"99800999999","2021-07-25T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","10088,1",,"6,1,017,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2110 10224 40088 56017 90600 333 91214=",
"99800999999","2021-07-25T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","10088,1",,"6,1,007,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2210 10224 40088 56007 90700 333 91214=",
"99800999999","2021-07-25T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0232,1","+9999,9","10091,1",,"3,1,003,1,+999,9","5,99,0088,1,999","SYN052RPRN6 46/// /2510 10232 40091 53003 90800 333 91217=",
"99800999999","2021-07-25T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0228,1","+9999,9","10098,1",,"3,1,010,1,+999,9","5,99,0088,1,999","SYN052RPRN6 46/// /2713 10228 40098 53010 90900 333 91217=",
"99800999999","2021-07-25T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0222,1","+9999,9","10102,1",,"3,1,014,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2706 10222 40102 53014 91000 333 91209=",
"99800999999","2021-07-25T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0222,1","+9999,9","10108,1",,"1,1,017,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /2305 10222 40108 51017 91100 333 91206=",
"99800999999","2021-07-25T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0227,1","+9999,9","10115,1",,"3,1,017,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2706 10227 40115 53017 91200 333 91211=",
"99800999999","2021-07-25T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0231,1","+9999,9","10119,1",,"1,1,017,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2607 10231 40119 51017 91300 333 91210=",
"99800999999","2021-07-25T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0239,1","+9999,9","10115,1",,"9,9,007,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /3007 10239 40115 50007 91400 333 91208=",
"99800999999","2021-07-25T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","10119,1",,"2,1,004,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /3510 10224 40119 52004 91500 333 91211=",
"99800999999","2021-07-25T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0226,1","+9999,9","10122,1",,"3,1,003,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /3409 10226 40122 53003 91600 333 91212=",
"99800999999","2021-07-25T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0227,1","+9999,9","10119,1",,"9,9,004,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /3608 10227 40119 50004 91700 333 91210=",
"99800999999","2021-07-25T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0228,1","+9999,9","10119,1",,"9,9,000,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /3411 10228 40119 50000 91800 333 91212=",
"99800999999","2021-07-25T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0231,1","+9999,9","10119,1",,,"5,99,0067,1,999","SYN046RPRN6 46/// /3511 10231 40119 91900 333 91213=",
"99800999999","2021-07-25T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0234,1","+9999,9","10119,1",,"4,1,000,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /3408 10234 40119 54000 92000 333 91210=",
"99800999999","2021-07-25T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0239,1","+9999,9","10115,1",,"8,1,004,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /3308 10239 40115 58004 92100 333 91211=",
"99800999999","2021-07-25T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0254,1","+9999,9","10115,1",,"7,1,004,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /1302 10254 40115 57004 92200 333 91207=",
"99800999999","2021-07-25T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0252,1","+9999,9","10112,1",,,"5,99,0031,1,999","SYN046RPRN6 46/// /1503 10252 40112 92300 333 91206=",
"99800999999","2021-07-26T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0281,1","+9999,9","10112,1",,,"5,99,0062,1,999","SYN046RPRN6 46/// /2509 10281 40112 92350 333 91212=",
"99800999999","2021-07-26T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0266,1","+9999,9","10115,1",,"5,1,000,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2409 10266 40115 55000 90100 333 91214=",
"99800999999","2021-07-26T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0258,1","+9999,9","10119,1",,"3,1,007,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /2410 10258 40119 53007 90200 333 91213=",
"99800999999","2021-07-26T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0249,1","+9999,9","10122,1",,"2,1,010,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2610 10249 40122 52010 90300 333 91214=",
"99800999999","2021-07-26T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0241,1","+9999,9","10129,1",,"3,1,014,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2612 10241 40129 53014 90400 333 91214=",
"99800999999","2021-07-26T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0233,1","+9999,9","10132,1",,"2,1,013,1,+999,9","5,99,0072,1,999","SYN052RPRN6 46/// /2710 10233 40132 52013 90500 333 91214=",
"99800999999","2021-07-26T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0225,1","+9999,9","10135,1",,"1,1,013,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2607 10225 40135 51013 90600 333 91209=",
"99800999999","2021-07-26T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0222,1","+9999,9","10132,1",,"9,9,003,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2507 10222 40132 50003 90700 333 91209=",
"99800999999","2021-07-26T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0216,1","+9999,9","10132,1",,"9,9,000,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2107 10216 40132 50000 90800 333 91208=",
"99800999999","2021-07-26T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0206,1","+9999,9","10135,1",,"5,1,000,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2207 10206 40135 55000 90900 333 91208=",
"99800999999","2021-07-26T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0203,1","+9999,9","10139,1",,"3,1,007,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2206 10203 40139 53007 91000 333 91209=",
"99800999999","2021-07-26T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0210,1","+9999,9","10142,1",,"2,1,010,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2403 10210 40142 52010 91100 333 91208=",
"99800999999","2021-07-26T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0222,1","+9999,9","10146,1",,"2,1,011,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2209 10222 40146 52011 91200 333 91211=",
"99800999999","2021-07-26T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0239,1","+9999,9","10149,1",,"2,1,010,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2507 10239 40149 52010 91300 333 91210=",
"99800999999","2021-07-26T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0254,1","+9999,9","10149,1",,"1,1,007,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /2804 10254 40149 51007 91400 333 91205=",
"99800999999","2021-07-26T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0251,1","+9999,9","10146,1",,"9,9,000,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /3406 10251 40146 50000 91500 333 91208=",
"99800999999","2021-07-26T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0246,1","+9999,9","10146,1",,"7,1,003,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /3507 10246 40146 57003 91600 333 91208=",
"99800999999","2021-07-26T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0252,1","+9999,9","10142,1",,"8,1,007,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /3607 10252 40142 58007 91700 333 91208=",
"99800999999","2021-07-26T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","010,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0249,1","+9999,9","10142,1",,"7,1,004,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /0106 10249 40142 57004 91800 333 91207=",
"99800999999","2021-07-26T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0253,1","+9999,9","10142,1",,"6,1,004,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /3102 10253 40142 56004 91900 333 91205=",
"99800999999","2021-07-26T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0257,1","+9999,9","10142,1",,"4,1,000,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /0604 10257 40142 54000 92000 333 91206=",
"99800999999","2021-07-26T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0268,1","+9999,9","10139,1",,"8,1,003,1,+999,9","5,99,0010,1,999","SYN052RPRN6 46/// /0000 10268 40139 58003 92100 333 91202=",
"99800999999","2021-07-26T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0262,1","+9999,9","10135,1",,"8,1,007,1,+999,9","5,99,0005,1,999","SYN052RPRN6 46/// /0000 10262 40135 58007 92200 333 91201=",
"99800999999","2021-07-26T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0280,1","+9999,9","10135,1",,"6,1,007,1,+999,9","5,99,0015,1,999","SYN052RPRN6 46/// /2802 10280 40135 56007 92300 333 91203=",
"99800999999","2021-07-27T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0271,1","+9999,9","10132,1",,"6,1,007,1,+999,9","5,99,0010,1,999","SYN052RPRN6 46/// /2402 10271 40132 56007 90000 333 91202=",
"99800999999","2021-07-27T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0259,1","+9999,9","10135,1",,"5,1,000,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /2206 10259 40135 55000 90100 333 91206=",
"99800999999","2021-07-27T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","230,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0263,1","+9999,9","10146,1",,"3,1,011,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2305 10263 40146 53011 90200 333 91209=",
"99800999999","2021-07-27T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0254,1","+9999,9","10149,1",,"2,1,017,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2507 10254 40149 52017 90300 333 91210=",
"99800999999","2021-07-27T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","10149,1",,,"5,99,0051,1,999","SYN046RPRN6 46/// /2806 10244 40149 90400 333 91210=",
"99800999999","2021-07-27T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0235,1","+9999,9","10149,1",,"1,1,003,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2505 10235 40149 51003 90500 333 91208=",
"99800999999","2021-07-27T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0225,1","+9999,9","10149,1",,"4,1,000,1,+999,9","5,99,0021,1,999","SYN052RPRN6 46/// /2103 10225 40149 54000 90600 333 91204=",
"99800999999","2021-07-27T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0218,1","+9999,9","10149,1",,"4,1,000,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2208 10218 40149 54000 90700 333 91209=",
"99800999999","2021-07-27T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0214,1","+9999,9","10152,1",,"3,1,003,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2208 10214 40152 53003 90800 333 91210=",
"99800999999","2021-07-27T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0212,1","+9999,9","10156,1",,"3,1,007,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2506 10212 40156 53007 90900 333 91208=",
"99800999999","2021-07-27T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0208,1","+9999,9","10156,1",,"1,1,007,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2207 10208 40156 51007 91000 333 91208=",
"99800999999","2021-07-27T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","10152,1",,"9,9,000,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2108 10209 40152 50000 91100 333 91210=",
