"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MD1","SA1","REM"
"99843599999","2022-01-03T23:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0139,1","+9999,9","10251,1","9,9,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11139 40251 50000 92300="
"99843599999","2022-01-04T00:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0145,1","+9999,9","10258,1","3,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 11145 40258 53004 90000="
"99843599999","2022-01-04T01:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0149,1","+9999,9","10256,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11149 40256 55000 90100="
"99843599999","2022-01-04T02:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0152,1","+9999,9","10257,1","1,1,006,1,+999,9",,"SYN042OBGN6 46/// ///// 11152 40257 51006 90200="
"99843599999","2022-01-04T03:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0160,1","+9999,9","10254,1","8,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 11160 40254 58004 90300="
"99843599999","2022-01-04T04:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0160,1","+9999,9","10252,1","7,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 11160 40252 57004 90400="
"99843599999","2022-01-04T05:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0156,1","+9999,9","10253,1","6,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 11156 40253 56004 90500="
"99843599999","2022-01-04T06:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0153,1","+9999,9","10248,1","8,1,006,1,+999,9",,"SYN042OBGN6 46/// ///// 11153 40248 58006 90600="
"99843599999","2022-01-04T07:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0143,1","+9999,9","10251,1","5,1,000,1,+999,9",,"SYN042OBGN6 46/// ///// 11143 40251 55000 90700="
"99843599999","2022-01-04T08:00:00","4","44.703","-75.495","10.0","OGDENSBURG, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0141,1","+9999,9","10249,1","6,1,004,1,+999,9",,"SYN042OBGN6 46/// ///// 11141 40249 56004 90800="
