"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","AT1","AT2","AT3","AT4","AT5","AU1","AU2","AW1","AW2","GA1","GA2","GA3","GD1","GD2","GD3","GD4","GE1","GF1","MA1","MW1","MW2","MW3","OC1","REM","EQD"
"74499404741","2022-01-20T15:52:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","280,5,N,0088,5","22000,5,9,N","024140,5,N,5","-0040,C","-0110,C","99999,9",,,,,,,,,,"04,5,+00671,5,99,9","04,5,+00853,5,99,9",,"2,99,1,+00671,5,9","2,99,1,+00853,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,00671,1,99,9,99,9","10224,5,10085,5",,,,"0124,5","MET08401/20/22 10:52:02 METAR KSCH 201552Z 28017G24KT 15SM SCT022 SCT028 M04/M11 A3019 RMK","R01   M047TMP046R02   M117DPT046D01      0ADE726"
"74499404741","2022-01-20T16:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0051,5","22000,5,9,N","024140,5,N,5","-0040,C","-0120,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10230,5,10092,5",,,,"0118,5","MET07401/20/22 11:45:02 METAR KSCH 201645Z 30010G23KT 15SM CLR M04/M12 A3021 RMK","R01   M047TMP046R02   M127DPT046"
"74499404741","2022-01-20T17:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0103,5","22000,5,9,N","024140,5,N,5","-0040,C","-0130,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10234,5,10095,5",,,,"0134,5","MET07401/20/22 12:45:02 METAR KSCH 201745Z 30020G26KT 15SM CLR M04/M13 A3022 RMK","R01   M047TMP046R02   M137DPT046"
"74499404741","2022-01-20T18:57:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","270,5,N,0082,5","22000,5,9,N","024140,5,N,5","-0050,C","-0140,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10237,5,10098,5",,,,"0118,5","MET07401/20/22 13:57:02 METAR KSCH 201857Z 27016G23KT 15SM CLR M05/M14 A3023 RMK","R01   M057TMP046R02   M147DPT046"
"74499404741","2022-01-20T19:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","280,5,N,0082,5","22000,5,9,N","024140,5,N,5","-0050,C","-0140,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10244,5,10105,5",,,,"0113,5","MET07401/20/22 14:45:02 METAR KSCH 201945Z 28016G22KT 15SM CLR M05/M14 A3025 RMK","R01   M057TMP046R02   M147DPT046"
"74499404741","2022-01-20T20:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","280,5,N,0088,5","22000,5,9,N","024140,5,N,5","-0060,C","-0150,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10251,5,10112,5",,,,"0113,5","MET07401/20/22 15:45:02 METAR KSCH 202045Z 28017G22KT 15SM CLR M06/M15 A3027 RMK","R01   M067TMP046R02   M157DPT046"
"74499404741","2022-01-20T21:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0067,5","22000,5,9,N","024140,5,N,5","-0080,C","-0160,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10257,5,10119,5",,,,,"MET07101/20/22 16:49:02 METAR KSCH 202149Z 29013KT 15SM CLR M08/M16 A3029 RMK","R01   M087TMP046R02   M167DPT046"
"74499404741","2022-01-20T23:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0088,5","22000,5,9,N","024140,5,N,5","-0100,C","-0170,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10281,5,10142,5",,,,"0118,5","MET07401/20/22 18:47:02 METAR KSCH 202347Z 30017G23KT 15SM CLR M10/M17 A3036 RMK","R01   M107TMP046R02   M177DPT046"
"74499404741","2022-01-21T00:46:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0077,5","22000,5,9,N","024140,5,N,5","-0110,C","-0180,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10295,5,10155,5",,,,"0103,5","MET07401/20/22 19:46:01 METAR KSCH 210046Z 30015G20KT 15SM CLR M11/M18 A3040 RMK","R01   M117TMP046R02   M187DPT046"
"74499404741","2022-01-21T02:52:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0046,5","22000,5,9,N","024140,5,N,5","-0130,C","-0180,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10315,5,10175,5",,,,"0082,5","MET07901/20/22 21:52:01 METAR KSCH 210252Z 30009G16KT 15SM CLR M13/M18 A3046 RMK LAST","R01   M137TMP046R02   M187DPT046"
"74499404741","2022-01-21T12:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","-0230,C","+9999,9","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10373,5,10232,5",,,,,"MET07701/21/22 07:47:02 METAR KSCH 211247Z 00000KT 15SM CLR M23/M21 A3063 RMK FIRST","Q01-21   2ATOD  Q02 -02102ATOD  R01   M237TMP046R02   M217DPT046"
"74499404741","2022-01-21T13:51:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","-0190,C","-0230,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10379,5,10239,5",,,,,"MET07101/21/22 08:51:02 METAR KSCH 211351Z 00000KT 15SM CLR M19/M23 A3065 RMK","R01   M197TMP046R02   M237DPT046"
"74499404741","2022-01-21T14:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0160,C","-0220,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10383,5,10242,5",,,,,"MET07101/21/22 09:49:02 METAR KSCH 211449Z 00000KT 15SM SKC M16/M22 A3066 RMK","R01   SKC7SKY009R02   M167TMP046R03   M227DPT046R04   SKC7GAS009"
"74499404741","2022-01-21T15:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","030,5,N,0015,5","22000,7,9,N","024140,5,N,5","-0140,C","-0210,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10383,5,10242,5",,,,,"MET07101/21/22 10:48:02 METAR KSCH 211548Z 03003KT 15SM SKC M14/M21 A3066 RMK","R01   SKC7SKY009R02   M147TMP046R03   M217DPT046R04   SKC7GAS009"
"74499404741","2022-01-21T16:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","040,5,N,0026,5","22000,5,9,N","024140,5,N,5","-0120,C","-0200,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10373,5,10232,5",,,,,"MET07101/21/22 11:47:02 METAR KSCH 211647Z 04005KT 15SM CLR M12/M20 A3063 RMK","R01   M127TMP046R02   M207DPT046"
"74499404741","2022-01-21T17:46:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","030,5,N,0021,5","22000,7,9,N","024140,5,N,5","-0110,C","-0210,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10366,5,10226,5",,,,,"MET07101/21/22 12:46:02 METAR KSCH 211746Z 03004KT 15SM SKC M11/M21 A3061 RMK","R01   SKC7SKY009R02   M117TMP046R03   M217DPT046R04   SKC7GAS009"
"74499404741","2022-01-21T18:46:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","-0090,C","-0210,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10362,5,10222,5",,,,,"MET07101/21/22 13:46:02 METAR KSCH 211846Z 00000KT 15SM CLR M09/M21 A3060 RMK","R01   M097TMP046R02   M217DPT046"
"74499404741","2022-01-21T19:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","310,5,N,0015,5","22000,5,9,N","024140,5,N,5","-0090,C","-0210,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10359,5,10219,5",,,,,"MET07101/21/22 14:47:02 METAR KSCH 211947Z 31003KT 15SM CLR M09/M21 A3059 RMK","R01   M097TMP046R02   M217DPT046"
"74499404741","2022-01-21T20:51:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","260,5,N,0026,5","22000,5,9,N","024140,5,N,5","-0090,C","-0210,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10359,5,10219,5",,,,,"MET07101/21/22 15:51:02 METAR KSCH 212051Z 26005KT 15SM CLR M09/M21 A3059 RMK","R01   M097TMP046R02   M217DPT046"
"74499404741","2022-01-21T21:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","300,5,N,0026,5","22000,5,9,N","024140,5,N,5","-0110,C","-0210,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10359,5,10219,5",,,,,"MET07101/21/22 16:47:02 METAR KSCH 212147Z 30005KT 15SM CLR M11/M21 A3059 RMK","R01   M117TMP046R02   M217DPT046"
"74499404741","2022-01-21T23:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","020,5,N,0026,5","22000,5,9,N","024140,5,N,5","-0140,C","-0210,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10369,5,10229,5",,,,,"MET07101/21/22 18:48:02 METAR KSCH 212348Z 02005KT 15SM CLR M14/M21 A3062 RMK","R01   M147TMP046R02   M217DPT046"
"74499404741","2022-01-22T14:51:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0180,C","-0230,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10318,5,10179,5",,,,,"MET07101/22/22 09:51:02 METAR KSCH 221451Z 00000KT 15SM SKC M18/M23 A3047 RMK","R01   SKC7SKY009R02   M187TMP046R03   M237DPT046R04   SKC7GAS009"
"74499404741","2022-01-22T15:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0130,C","-0190,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10312,5,10172,5",,,,,"MET07101/22/22 10:50:02 METAR KSCH 221550Z 00000KT 15SM SKC M13/M19 A3045 RMK","R01   SKC7SKY009R02   M137TMP046R03   M197DPT046R04   SKC7GAS009"
"74499404741","2022-01-22T16:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0130,C","-0200,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10291,5,10152,5",,,,,"MET07101/22/22 11:55:02 METAR KSCH 221655Z 00000KT 15SM SKC M13/M20 A3039 RMK","R01   SKC7SKY009R02   M137TMP046R03   M207DPT046R04   SKC7GAS009"
"74499404741","2022-01-22T17:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0110,C","-0190,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10271,5,10132,5",,,,,"MET07801/22/22 12:48:02 METAR KSCH 221748Z 00000KT 15SM SKC M11/M19 A3033 RMK PRESFR","R01   SKC7SKY009R02   M117TMP046R03   M197DPT046R04   SKC7GAS009"
"74499404741","2022-01-22T19:51:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0080,C","-0170,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10240,5,10102,5",,,,,"MET07101/22/22 14:51:02 METAR KSCH 221951Z 00000KT 15SM SKC M08/M17 A3024 RMK","R01   SKC7SKY009R02   M087TMP046R03   M177DPT046R04   SKC7GAS009"
"74499404741","2022-01-22T21:52:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0080,C","-0170,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10220,5,10082,5",,,,,"MET07101/22/22 16:52:02 METAR KSCH 222152Z 00000KT 15SM SKC M08/M17 A3018 RMK","R01   SKC7SKY009R02   M087TMP046R03   M177DPT046R04   SKC7GAS009"
"74499404741","2022-01-22T23:56:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0110,C","-0160,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10196,5,10058,5",,,,,"MET07101/22/22 18:56:02 METAR KSCH 222356Z 00000KT 15SM SKC M11/M16 A3011 RMK","R01   SKC7SKY009R02   M117TMP046R03   M167DPT046R04   SKC7GAS009"
"74499404741","2022-01-23T00:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,7,9,N","024140,5,N,5","-0130,C","-0160,C","99999,9",,,,,,,,,,"00,7,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10190,5,10052,5",,,,,"MET07101/22/22 19:48:01 METAR KSCH 230048Z 00000KT 15SM SKC M13/M16 A3009 RMK","R01   SKC7SKY009R02   M137TMP046R03   M167DPT046R04   SKC7GAS009"
"74499404741","2022-01-23T01:50:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","03658,5,M,N","024140,5,N,5","-0120,C","-0160,C","99999,9",,,,,,,,,,"07,5,+03658,5,99,9",,,"3,99,1,+03658,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9","10173,5,10035,5",,,,,"MET07901/22/22 20:50:01 METAR KSCH 230150Z 00000KT 15SM BKN120 M12/M16 A3004 RMK LAST","R01   M127TMP046R02   M167DPT046"
"74499404741","2022-01-23T12:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","03658,5,M,N","024140,5,N,5","-0120,C","-0150,C","99999,9",,,,,,,,,,"07,5,+03658,5,99,9",,,"3,99,1,+03658,5,9",,,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9","10115,5,09978,5",,,,,"MET08001/23/22 07:55:02 METAR KSCH 231255Z 00000KT 15SM BKN120 M12/M15 A2987 RMK FIRST","R01   M127TMP046R02   M157DPT046"
"74499404741","2022-01-23T14:55:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","210,5,N,0015,5","06096,5,M,N","024140,5,N,5","-0090,C","-0130,C","99999,9",,,,,,,,,,"04,5,+04572,5,99,9","07,5,+06096,5,99,9",,"2,99,1,+04572,5,9","3,99,1,+06096,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,04572,1,99,9,99,9","10108,5,09971,5",,,,,"MET08101/23/22 09:55:02 METAR KSCH 231455Z 21003KT 15SM SCT150 BKN200 M09/M13 A2985 RMK","R01   M097TMP046R02   M137DPT046"
"74499404741","2022-01-23T15:52:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","220,5,N,0015,5","06096,5,M,N","024140,5,N,5","-0050,C","-0120,C","99999,9",,,,,,,,,,"04,5,+03658,5,99,9","07,5,+06096,5,99,9",,"2,99,1,+03658,5,9","3,99,1,+06096,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9","10105,5,09968,5",,,,,"MET08101/23/22 10:52:02 METAR KSCH 231552Z 22003KT 15SM SCT120 BKN200 M05/M12 A2984 RMK","R01   M057TMP046R02   M127DPT046"
"74499404741","2022-01-23T16:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","180,5,N,0031,5","06096,5,M,N","024140,5,N,5","-0030,C","-0120,C","99999,9",,,,,,,,,,"04,5,+03658,5,99,9","07,5,+06096,5,99,9",,"2,99,1,+03658,5,9","3,99,1,+06096,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,03658,1,99,9,99,9","10091,5,09954,5",,,,,"MET08101/23/22 11:49:02 METAR KSCH 231649Z 18006KT 15SM SCT120 BKN200 M03/M12 A2980 RMK","R01   M037TMP046R02   M127DPT046"
"74499404741","2022-01-23T17:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","170,5,N,0031,5","06096,5,M,N","024140,5,N,5","-0020,C","-0110,C","99999,9",,,,,,,,,,"04,5,+01372,5,99,9","04,5,+03658,5,99,9","07,5,+06096,5,99,9","2,99,1,+01372,5,9","2,99,1,+03658,5,9","3,99,1,+06096,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01372,1,99,9,99,9","10081,5,09944,5",,,,,"MET08801/23/22 12:49:02 METAR KSCH 231749Z 17006KT 15SM SCT045 SCT120 BKN200 M02/M11 A2977 RMK","R01   M027TMP046R02   M117DPT046"
"74499404741","2022-01-23T18:46:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","150,5,N,0026,5","01494,5,M,N","024140,5,N,5","-0020,C","-0120,C","99999,9",,,,,,,,,,"04,5,+01250,5,99,9","07,5,+01494,5,99,9","08,5,+01981,5,99,9","2,99,1,+01250,5,9","3,99,1,+01494,5,9","4,99,1,+01981,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01250,1,99,9,99,9","10078,5,09941,5",,,,,"MET08801/23/22 13:46:02 METAR KSCH 231846Z 15005KT 15SM SCT041 BKN049 OVC065 M02/M12 A2976 RMK","R01   M027TMP046R02   M127DPT046"
"74499404741","2022-01-23T19:58:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","160,5,N,0026,5","01372,5,M,N","024140,5,N,5","-0020,C","-0110,C","99999,9",,,,,,,,,,"07,5,+01372,5,99,9","08,5,+01524,5,99,9",,"3,99,1,+01372,5,9","4,99,1,+01524,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01372,1,99,9,99,9","10071,5,09934,5",,,,,"MET08101/23/22 14:58:02 METAR KSCH 231958Z 16005KT 15SM BKN045 OVC050 M02/M11 A2974 RMK","R01   M027TMP046R02   M117DPT046"
"74499404741","2022-01-23T22:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","200,5,N,0015,5","01189,5,M,N","024140,5,N,5","-0030,C","-0060,C","99999,9",,,,,,,,,,"07,5,+01189,5,99,9","08,5,+01433,5,99,9",,"3,99,1,+01189,5,9","4,99,1,+01433,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01189,1,99,9,99,9","10081,5,09944,5",,,,,"MET08101/23/22 17:45:02 METAR KSCH 232245Z 20003KT 15SM BKN039 OVC047 M03/M06 A2977 RMK","R01   M037TMP046R02   M067DPT046"
"74499404741","2022-01-23T23:56:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","02286,5,M,N","024140,5,N,5","-0030,C","-0060,C","99999,9",,,,,,,,,,"04,5,+01981,5,99,9","07,5,+02286,5,99,9","08,5,+02438,5,99,9","2,99,1,+01981,5,9","3,99,1,+02286,5,9","4,99,1,+02438,5,9",,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,01981,1,99,9,99,9","10085,5,09948,5",,,,,"MET08801/23/22 18:56:02 METAR KSCH 232356Z 00000KT 15SM SCT065 BKN075 OVC080 M03/M06 A2978 RMK","R01   M037TMP046R02   M067DPT046"
"74499404741","2022-01-24T00:53:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","-0060,C","-0060,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10088,5,09951,5",,,,,"MET07101/23/22 19:53:01 METAR KSCH 240053Z 00000KT 15SM CLR M06/M06 A2979 RMK","R01   M067TMP046R02   M067DPT046"
"74499404741","2022-01-24T01:48:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","00518,5,M,N","008047,5,N,5","-0060,C","-0060,C","99999,9",,,,,,"0,0,00,1,0,1,5",,"10,5",,"04,5,+00305,5,99,9","08,5,+00518,5,99,9",,"2,99,1,+00305,5,9","4,99,1,+00518,5,9",,,"9,AGL   ,+99999,+99999","99,99,9,99,9,99,9,00305,1,99,9,99,9","10091,5,09954,5","10,1",,,,"MET08801/23/22 20:48:01 METAR KSCH 240148Z 00000KT 5SM BR SCT010 OVC017 M06/M06 A2980 RMK LAST","R01   M067TMP046R02   M067DPT046"
"74499404741","2022-01-24T04:59:00","O","42.85","-73.95","115.2","SCHENECTADY, NY US","SOD  ","KSCH ","V020","999,9,9,9999,9","99999,9,9,9","999999,9,9,9","+9999,9","+9999,9","99999,9","AU,13,BR  ,5",,,,,,,,,,,,,,,,,,,,,,,,
"74499404741","2022-01-24T12:47:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","030,5,N,0021,5","22000,5,9,N","024140,5,N,5","-0130,C","-0160,C","99999,9",,,,,,,,,,"02,5,+01067,5,99,9","04,5,+07620,5,99,9",,"1,99,1,+01067,5,9","2,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","04,99,5,99,9,99,9,01067,1,99,9,99,9","10142,5,10005,5",,,,,"MET08701/24/22 07:47:02 METAR KSCH 241247Z 03004KT 15SM FEW035 SCT250 M13/M16 A2995 RMK FIRST","R01   M137TMP046R02   M167DPT046D01      0ADE726"
"74499404741","2022-01-24T13:51:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","030,5,N,0015,5","22000,5,9,N","024140,5,N,5","-0120,C","-0160,C","99999,9",,,,,,,,,,"02,5,+01067,5,99,9","02,5,+07620,5,99,9",,"1,99,1,+01067,5,9","1,99,1,+07620,5,9",,,"9,AGL   ,+99999,+99999","02,99,5,99,9,99,9,01067,1,99,9,99,9","10146,5,10008,5",,,,,"MET08101/24/22 08:51:02 METAR KSCH 241351Z 03003KT 15SM FEW035 FEW250 M12/M16 A2996 RMK","R01   M127TMP046R02   M167DPT046D01      0ADE726"
"74499404741","2022-01-24T14:59:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","-0080,C","-0140,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10149,5,10011,5",,,,,"MET07101/24/22 09:59:02 METAR KSCH 241459Z 00000KT 15SM CLR M08/M14 A2997 RMK","R01   M087TMP046R02   M147DPT046"
"74499404741","2022-01-24T15:49:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","290,5,N,0031,5","22000,5,9,N","024140,5,N,5","-0070,C","-0150,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10146,5,10008,5",,,,,"MET07101/24/22 10:49:02 METAR KSCH 241549Z 29006KT 15SM CLR M07/M15 A2996 RMK","R01   M077TMP046R02   M157DPT046"
"74499404741","2022-01-24T16:45:00","7","42.85","-73.95","115.2","SCHENECTADY, NY US","FM-15","KSCH ","V020","999,9,C,0000,5","22000,5,9,N","024140,5,N,5","-0060,C","-0150,C","99999,9",,,,,,,,,,"00,5,+99999,9,99,9",,,"0,99,1,+99999,9,9",,,,,"00,99,1,99,9,99,9,99999,9,99,9,99,9","10135,5,09998,5",,,,,"MET07101/24/22 11:45:02 METAR KSCH 241645Z 00000KT 15SM CLR M06/M15 A2993 RMK","R01   M067TMP046R02   M157DPT046"
