"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","MD1","OD1","REM"
"99800999999","2022-06-02T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0200,1","+9999,9","10102,1",,"5,1,000,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /2505 10200 40102 55000 90000 333 91207="
"99800999999","2022-06-02T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0204,1","+9999,9","10102,1",,"3,1,004,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /2205 10204 40102 53004 90100 333 91207="
"99800999999","2022-06-02T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","10102,1",,"1,1,007,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2607 10202 40102 51007 90200 333 91209="
"99800999999","2022-06-02T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0198,1","+9999,9","10102,1",,"4,1,000,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2809 10198 40102 54000 90300 333 91212="
"99800999999","2022-06-02T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0187,1","+9999,9","10102,1",,"4,1,000,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2810 10187 40102 54000 90400 333 91211="
"99800999999","2022-06-02T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0178,1","+9999,9","10105,1",,"3,1,003,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2808 10178 40105 53003 90500 333 91211="
"99800999999","2022-06-02T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0172,1","+9999,9","10102,1",,"9,9,000,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /3109 10172 40102 50000 90600 333 91210="
"99800999999","2022-06-02T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0165,1","+9999,9","10102,1",,,"5,99,0072,1,999","SYN046RPRN6 46/// /2908 10165 40102 90640 333 91214="
"99800999999","2022-06-02T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10098,1",,"8,1,007,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /2605 10147 40098 58007 90800 333 91207="
"99800999999","2022-06-02T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10102,1",,"5,1,000,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /2606 10141 40102 55000 90900 333 91208="
"99800999999","2022-06-02T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10105,1",,"3,1,003,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2606 10137 40105 53003 91000 333 91210="
"99800999999","2022-06-02T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0142,1","+9999,9","10105,1",,"1,1,007,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2506 10142 40105 51007 91100 333 91211="
"99800999999","2022-06-02T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0148,1","+9999,9","10105,1",,"1,1,003,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /2805 10148 40105 51003 91200 333 91206="
"99800999999","2022-06-02T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0157,1","+9999,9","10105,1",,"4,1,000,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /3007 10157 40105 54000 91300 333 91208="
"99800999999","2022-06-02T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0161,1","+9999,9","10105,1",,,"5,99,0051,1,999","SYN046RPRN6 46/// /3009 10161 40105 91400 333 91210="
"99800999999","2022-06-02T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10098,1",,"8,1,007,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /3511 10153 40098 58007 91500 333 91212="
"99800999999","2022-06-02T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10102,1",,"5,1,003,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /3312 10149 40102 55003 91600 333 91213="
"99800999999","2022-06-02T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0150,1","+9999,9","10095,1",,"7,1,010,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /3509 10150 40095 57010 91700 333 91211="
"99800999999","2022-06-02T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","020,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0147,1","+9999,9","10095,1",,"8,1,003,1,+999,9","5,99,0041,1,999","SYN052RPRN6 46/// /0207 10147 40095 58003 91800 333 91208="
"99800999999","2022-06-02T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10095,1",,"6,1,007,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /0406 10141 40095 56007 91900 333 91207="
"99800999999","2022-06-02T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10095,1",,"4,1,000,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /0605 10145 40095 54000 92000 333 91207="
"99800999999","2022-06-02T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0154,1","+9999,9","10091,1",,"8,1,004,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /0904 10154 40091 58004 92100 333 91206="
"99800999999","2022-06-02T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0163,1","+9999,9","10088,1",,"8,1,007,1,+999,9","5,99,0021,1,999","SYN052RPRN6 46/// /0603 10163 40088 58007 92200 333 91204="
"99800999999","2022-06-02T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0166,1","+9999,9","10088,1",,,"5,99,0010,1,999","SYN046RPRN6 46/// /1301 10166 40088 92300 333 91202="
"99800999999","2022-06-03T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0171,1","+9999,9","10091,1",,"5,1,000,1,+999,9","5,99,0010,1,999","SYN052RPRN6 46/// /2702 10171 40091 55000 90000 333 91202="
"99800999999","2022-06-03T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0173,1","+9999,9","10091,1",,,"5,99,0015,1,999","SYN046RPRN6 46/// /3102 10173 40091 90040 333 91203="
"99800999999","2022-06-03T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0179,1","+9999,9","10095,1",,"3,1,007,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2808 10179 40095 53007 90200 333 91211="
"99800999999","2022-06-03T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0165,1","+9999,9","10098,1",,"3,1,007,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /2705 10165 40098 53007 90300 333 91207="
"99800999999","2022-06-03T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0158,1","+9999,9","10098,1",,,"5,99,0036,1,999","SYN046RPRN6 46/// /2505 10158 40098 90340 333 91207="
"99800999999","2022-06-03T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10098,1",,,"5,99,0067,1,999","SYN046RPRN6 46/// /2409 10153 40098 90500 333 91213="
"99800999999","2022-06-03T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0145,1","+9999,9","10098,1",,"4,1,000,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2407 10145 40098 54000 90600 333 91211="
"99800999999","2022-06-03T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10098,1",,"4,1,000,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2408 10140 40098 54000 90700 333 91211="
"99800999999","2022-06-03T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","10098,1",,"4,1,000,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2509 10135 40098 54000 90800 333 91212="
"99800999999","2022-06-03T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0131,1","+9999,9","10102,1",,"3,1,004,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2508 10131 40102 53004 90900 333 91210="
"99800999999","2022-06-03T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0131,1","+9999,9","10105,1",,"3,1,007,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2408 10131 40105 53007 91000 333 91211="
"99800999999","2022-06-03T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","10108,1",,,"5,99,0062,1,999","SYN046RPRN6 46/// /2510 10135 40108 91040 333 91212="
"99800999999","2022-06-03T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10112,1",,,"5,99,0077,1,999","SYN046RPRN6 46/// /2609 10146 40112 91140 333 91215="
"99800999999","2022-06-03T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0165,1","+9999,9","10115,1",,"2,1,010,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /2812 10165 40115 52010 91300 333 91215="
"99800999999","2022-06-03T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0178,1","+9999,9","10119,1",,"2,1,011,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /2909 10178 40119 52011 91400 333 91213="
"99800999999","2022-06-03T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0180,1","+9999,9","10119,1",,"1,1,007,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /3409 10180 40119 51007 91500 333 91213="
"99800999999","2022-06-03T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0164,1","+9999,9","10115,1",,"9,9,000,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /3413 10164 40115 50000 91600 333 91215="
"99800999999","2022-06-03T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0167,1","+9999,9","10115,1",,"7,1,004,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /3313 10167 40115 57004 91700 333 91215="
"99800999999","2022-06-03T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0172,1","+9999,9","10115,1",,"6,1,004,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /3412 10172 40115 56004 91800 333 91215="
"99800999999","2022-06-03T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0072,1","99999,9,9,N","999999,9,9,9","+0186,1","+9999,9","10112,1",,"8,1,003,1,+999,9","5,99,0082,1,999","SYN052RPRN6 46/// /3314 10186 40112 58003 91900 333 91216="
"99800999999","2022-06-03T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0190,1","+9999,9","10112,1",,"7,1,003,1,+999,9","5,99,0082,1,999","SYN052RPRN6 46/// /3315 10190 40112 57003 92000 333 91216="
"99800999999","2022-06-03T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","340,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0190,1","+9999,9","10112,1",,"6,1,003,1,+999,9","5,99,0067,1,999","SYN052RPRN6 46/// /3410 10190 40112 56003 92100 333 91213="
"99800999999","2022-06-03T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","350,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0192,1","+9999,9","10112,1",,"4,1,000,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /3508 10192 40112 54000 92200 333 91209="
"99800999999","2022-06-03T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0196,1","+9999,9","10112,1",,"4,1,000,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /3105 10196 40112 54000 92300 333 91209="
"99800999999","2022-06-04T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0195,1","+9999,9","10112,1",,"4,1,000,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /3206 10195 40112 54000 90000 333 91209="
"99800999999","2022-06-04T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0213,1","+9999,9","10115,1",,"3,1,003,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /2605 10213 40115 53003 90100 333 91207="
"99800999999","2022-06-04T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0201,1","+9999,9","10115,1",,"2,1,003,1,+999,9","5,99,0021,1,999","SYN052RPRN6 46/// /2203 10201 40115 52003 90200 333 91204="
"99800999999","2022-06-04T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0200,1","+9999,9","10112,1",,"9,9,000,1,+999,9","5,99,0015,1,999","SYN052RPRN6 46/// /2102 10200 40112 50000 90300 333 91203="
"99800999999","2022-06-04T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0186,1","+9999,9","10108,1",,"8,1,007,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /1604 10186 40108 58007 90400 333 91205="
"99800999999","2022-06-04T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0182,1","+9999,9","10112,1",,"5,1,003,1,+999,9","5,99,0026,1,999","SYN052RPRN6 46/// /1901 10182 40112 55003 90500 333 91205="
"99800999999","2022-06-04T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0182,1","+9999,9","10115,1",,"3,1,003,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2908 10182 40115 53003 90600 333 91211="
"99800999999","2022-06-04T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0062,1","99999,9,9,N","999999,9,9,9","+0164,1","+9999,9","10122,1",,"3,1,014,1,+999,9","5,99,0082,1,999","SYN052RPRN6 46/// /2812 10164 40122 53014 90700 333 91216="
"99800999999","2022-06-04T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0149,1","+9999,9","10125,1",,"2,1,013,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /2811 10149 40125 52013 90800 333 91215="
"99800999999","2022-06-04T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0140,1","+9999,9","10132,1",,"2,1,017,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2608 10140 40132 52017 90900 333 91211="
"99800999999","2022-06-04T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","270,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0134,1","+9999,9","10142,1",,"3,1,020,1,+999,9","5,99,0088,1,999","SYN052RPRN6 46/// /2710 10134 40142 53020 91000 333 91217="
"99800999999","2022-06-04T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10146,1",,"1,1,021,1,+999,9","5,99,0082,1,999","SYN052RPRN6 46/// /2813 10133 40146 51021 91100 333 91216="
"99800999999","2022-06-04T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0093,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10152,1",,"1,1,020,1,+999,9","5,99,0108,1,999","SYN052RPRN6 46/// /2818 10133 40152 51020 91200 333 91221="
"99800999999","2022-06-04T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0135,1","+9999,9","10152,1",,"1,1,010,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /2815 10135 40152 51010 91300 333 91219="
"99800999999","2022-06-04T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0067,1","99999,9,9,N","999999,9,9,9","+0144,1","+9999,9","10159,1",,"3,1,013,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /2813 10144 40159 53013 91400 333 91219="
"99800999999","2022-06-04T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","280,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10163,1",,"3,1,011,1,+999,9","5,99,0118,1,999","SYN052RPRN6 46/// /2815 10152 40163 53011 91500 333 91223="
"99800999999","2022-06-04T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10163,1",,"1,1,011,1,+999,9","5,99,0103,1,999","SYN052RPRN6 46/// /3115 10153 40163 51011 91600 333 91220="
"99800999999","2022-06-04T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0077,1","99999,9,9,N","999999,9,9,9","+0156,1","+9999,9","10163,1",,"1,1,004,1,+999,9","5,99,0088,1,999","SYN052RPRN6 46/// /3215 10156 40163 51004 91700 333 91217="
"99800999999","2022-06-04T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0098,1","99999,9,9,N","999999,9,9,9","+0164,1","+9999,9","10159,1",,"8,1,004,1,+999,9","5,99,0139,1,999","SYN052RPRN6 46/// /3119 10164 40159 58004 91800 333 91227="
"99800999999","2022-06-04T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","290,1,N,0088,1","99999,9,9,N","999999,9,9,9","+0170,1","+9999,9","10163,1",,,"5,99,0134,1,999","SYN046RPRN6 46/// /2917 10170 40163 91850 333 91226="
"99800999999","2022-06-04T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0103,1","99999,9,9,N","999999,9,9,9","+0169,1","+9999,9","10156,1",,"8,1,007,1,+999,9","5,99,0118,1,999","SYN052RPRN6 46/// /3320 10169 40156 58007 92000 333 91223="
"99800999999","2022-06-04T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0082,1","99999,9,9,N","999999,9,9,9","+0171,1","+9999,9","10152,1",,"8,1,007,1,+999,9","5,99,0098,1,999","SYN052RPRN6 46/// /3316 10171 40152 58007 92100 333 91219="
"99800999999","2022-06-04T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0057,1","99999,9,9,N","999999,9,9,9","+0172,1","+9999,9","10152,1",,"6,1,011,1,+999,9","5,99,0077,1,999","SYN052RPRN6 46/// /3311 10172 40152 56011 92200 333 91215="
"99800999999","2022-06-04T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0174,1","+9999,9","10152,1",,,"5,99,0057,1,999","SYN046RPRN6 46/// /3308 10174 40152 92300 333 91211="
"99800999999","2022-06-05T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","320,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0177,1","+9999,9","10152,1",,"4,1,000,1,+999,9","5,99,0036,1,999","SYN052RPRN6 46/// /3206 10177 40152 54000 90000 333 91207="
"99800999999","2022-06-05T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0170,1","+9999,9","10152,1",,"4,1,000,1,+999,9","5,99,0031,1,999","SYN052RPRN6 46/// /3003 10170 40152 54000 90100 333 91206="
"99800999999","2022-06-05T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0166,1","+9999,9","10156,1",,"3,1,004,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2608 10166 40156 53004 90200 333 91209="
"99800999999","2022-06-05T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0152,1","+9999,9","10166,1",,"3,1,014,1,+999,9","5,99,0057,1,999","SYN052RPRN6 46/// /2509 10152 40166 53014 90400 333 91211="
"99800999999","2022-06-05T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0146,1","+9999,9","10163,1",,"9,9,007,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2307 10146 40163 50007 90500 333 91210="
"99800999999","2022-06-05T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","230,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0141,1","+9999,9","10159,1",,"9,9,000,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2308 10141 40159 50000 90600 333 91210="
"99800999999","2022-06-05T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","240,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0137,1","+9999,9","10159,1",,"6,1,007,1,+999,9","5,99,0046,1,999","SYN052RPRN6 46/// /2407 10137 40159 56007 90700 333 91209="
"99800999999","2022-06-05T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0130,1","+9999,9","10159,1",,"6,1,004,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2108 10130 40159 56004 90800 333 91210="
"99800999999","2022-06-05T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0125,1","+9999,9","10159,1",,"4,1,000,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2110 10125 40159 54000 90900 333 91212="
"99800999999","2022-06-05T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0124,1","+9999,9","10166,1",,"3,1,007,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2210 10124 40166 53007 91000 333 91212="
"99800999999","2022-06-05T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0133,1","+9999,9","10169,1",,"3,1,010,1,+999,9","5,99,0062,1,999","SYN052RPRN6 46/// /2209 10133 40169 53010 91100 333 91212="
"99800999999","2022-06-05T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0153,1","+9999,9","10169,1",,"1,1,010,1,+999,9","5,99,0051,1,999","SYN052RPRN6 46/// /2107 10153 40169 51010 91200 333 91210="
