"STATION","DATE","SOURCE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","CALL_SIGN","QUALITY_CONTROL","WND","CIG","VIS","TMP","DEW","SLP","MA1","OD1","REM","EQD"
"99800999999","2020-06-18T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0005,1","99999,9,9,N","999999,9,9,9","+0171,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /2601 10171 90840 333 91202=",
"99800999999","2020-06-18T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0170,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /2103 10170 90940 333 91204=",
"99800999999","2020-06-18T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0188,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0000 10188 91040 333 91202=",
"99800999999","2020-06-18T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0181,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /1207 10181 91140 333 91207=",
"99800999999","2020-06-18T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0192,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /1104 10192 91250 333 91205=",
"99800999999","2020-06-18T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","040,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0194,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /0406 10194 91340 333 91208=",
"99800999999","2020-06-18T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0196,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1304 10196 91510 333 91204=",
"99800999999","2020-06-18T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /1103 10202 91540 333 91203=",
"99800999999","2020-06-18T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0207,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /1303 10207 91640 333 91205=",
"99800999999","2020-06-18T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0205,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /1106 10205 91740 333 91208=",
"99800999999","2020-06-18T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /0806 10209 91850 333 91209=",
"99800999999","2020-06-18T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0206,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /0905 10206 91940 333 91206=",
"99800999999","2020-06-18T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0207,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /1207 10207 92100 333 91208=",
"99800999999","2020-06-18T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0212,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /1306 10212 92140 333 91208=",
"99800999999","2020-06-18T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0217,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /1009 10217 92240 333 91213=",
"99800999999","2020-06-19T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0213,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /0906 10213 92350 333 91209=",
"99800999999","2020-06-19T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /0706 10224 90040 333 91206=",
"99800999999","2020-06-19T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0219,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /1010 10219 90140 333 91210=",
"99800999999","2020-06-19T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0230,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /1705 10230 90240 333 91206=",
"99800999999","2020-06-19T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0236,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2006 10236 90340 333 91209=",
"99800999999","2020-06-19T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0226,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /1605 10226 90500 333 91206=",
"99800999999","2020-06-19T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0221,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /1606 10221 90540 333 91207=",
"99800999999","2020-06-19T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0198,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /1306 10198 90710 333 91207=",
"99800999999","2020-06-19T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /1704 10202 90740 333 91205=",
"99800999999","2020-06-19T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0203,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1703 10203 90840 333 91204=",
"99800999999","2020-06-19T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0202,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1603 10202 90940 333 91204=",
"99800999999","2020-06-19T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0216,1","+9999,9","99999,9",,"5,99,0067,1,999","SYN040RPRN6 46/// /2008 10216 91050 333 91213=",
"99800999999","2020-06-19T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0219,1","+9999,9","99999,9",,"5,99,0072,1,999","SYN040RPRN6 46/// /2108 10219 91140 333 91214=",
"99800999999","2020-06-19T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0236,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /2007 10236 91240 333 91211=",
"99800999999","2020-06-19T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0250,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /1807 10250 91350 333 91209=",
"99800999999","2020-06-19T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0261,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0000 10261 91440 333 91202=",
"99800999999","2020-06-19T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","080,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0254,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /0808 10254 91540 333 91209=",
"99800999999","2020-06-19T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0217,1","+9999,9","99999,9",,"5,99,0057,1,999","SYN040RPRN6 46/// /0710 10217 91650 333 91211=",
"99800999999","2020-06-19T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /1106 10209 91740 333 91208=",
"99800999999","2020-06-19T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","100,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0212,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /1007 10212 91840 333 91208=",
"99800999999","2020-06-19T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0213,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /0906 10213 91940 333 91207=",
"99800999999","2020-06-19T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","330,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0221,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /3304 10221 92050 333 91205=",
"99800999999","2020-06-19T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","020,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0229,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /0202 10229 92140 333 91203=",
"99800999999","2020-06-19T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0223,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /0904 10223 92310 333 91205=",
"99800999999","2020-06-20T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","070,1,N,0051,1","99999,9,9,N","999999,9,9,9","+0219,1","+9999,9","99999,9",,"5,99,0062,1,999","SYN040RPRN6 46/// /0710 10219 92340 333 91212=",
"99800999999","2020-06-20T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0213,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1503 10213 90100 333 91204=",
"99800999999","2020-06-20T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0214,1","+9999,9","99999,9",,"5,99,0005,1,999","SYN040RPRN6 46/// /0000 10214 90140 333 91201=",
"99800999999","2020-06-20T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","300,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0200,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /3004 10200 90240 333 91205=",
"99800999999","2020-06-20T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0203,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0000 10203 90400 333 91202=",
"99800999999","2020-06-20T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /2502 10209 90440 333 91205=",
"99800999999","2020-06-20T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0219,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /2203 10219 90540 333 91205=",
"99800999999","2020-06-20T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0216,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /2206 10216 90640 333 91207=",
"99800999999","2020-06-20T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0209,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /2002 10209 90750 333 91203=",
"99800999999","2020-06-20T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0207,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0000 10207 90840 333 91202=",
"99800999999","2020-06-20T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0200,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0000 10200 90940 333 91202=",
"99800999999","2020-06-20T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","200,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0216,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /2004 10216 91100 333 91206=",
"99800999999","2020-06-20T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","260,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /2603 10224 91140 333 91206=",
"99800999999","2020-06-20T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","250,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0233,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2505 10233 91250 333 91209=",
"99800999999","2020-06-20T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","310,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0242,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /3106 10242 91340 333 91208=",
"99800999999","2020-06-20T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0227,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /0606 10227 91510 333 91206=",
"99800999999","2020-06-20T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0223,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /0606 10223 91550 333 91207=",
"99800999999","2020-06-20T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","050,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0219,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /0507 10219 91640 333 91207=",
"99800999999","2020-06-20T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0216,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /1204 10216 91750 333 91205=",
"99800999999","2020-06-20T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /0602 10224 91840 333 91204=",
"99800999999","2020-06-20T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","360,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0223,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /3604 10223 91940 333 91205=",
"99800999999","2020-06-20T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","090,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0228,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /0903 10228 92040 333 91204=",
"99800999999","2020-06-20T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0231,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0000 10231 92140 333 91202=",
"99800999999","2020-06-20T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0260,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0000 10260 92240 333 91202=",
"99800999999","2020-06-21T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","130,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0239,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /1304 10239 92340 333 91205=",
"99800999999","2020-06-21T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0238,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /1205 10238 90040 333 91207=",
"99800999999","2020-06-21T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0239,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /1903 10239 90140 333 91203=",
"99800999999","2020-06-21T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","160,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0234,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /1605 10234 90240 333 91206=",
"99800999999","2020-06-21T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0233,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /0000 10233 90340 333 91203=",
"99800999999","2020-06-21T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0226,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1703 10226 90440 333 91204=",
"99800999999","2020-06-21T06:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","230,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0228,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /2307 10228 90540 333 91208=",
"99800999999","2020-06-21T07:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","180,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0221,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1802 10221 90710 333 91204=",
"99800999999","2020-06-21T08:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0217,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2107 10217 90740 333 91209=",
"99800999999","2020-06-21T09:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0212,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /1905 10212 90840 333 91207=",
"99800999999","2020-06-21T10:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","190,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0210,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /1906 10210 90940 333 91208=",
"99800999999","2020-06-21T11:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0217,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2108 10217 91040 333 91210=",
"99800999999","2020-06-21T12:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0234,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2107 10234 91140 333 91210=",
"99800999999","2020-06-21T13:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0248,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2106 10248 91250 333 91209=",
"99800999999","2020-06-21T14:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","040,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /0404 10244 91340 333 91204=",
"99800999999","2020-06-21T15:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","050,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","99999,9",,"5,99,0031,1,999","SYN040RPRN6 46/// /0506 10244 91440 333 91206=",
"99800999999","2020-06-21T16:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0046,1","99999,9,9,N","999999,9,9,9","+0236,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /0609 10236 91540 333 91209=",
"99800999999","2020-06-21T17:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","110,1,N,0031,1","99999,9,9,N","999999,9,9,9","+0231,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /1106 10231 91650 333 91208=",
"99800999999","2020-06-21T18:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","060,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0233,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /0603 10233 91740 333 91205=",
"99800999999","2020-06-21T19:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0026,1","99999,9,9,N","999999,9,9,9","+0224,1","+9999,9","99999,9",,"5,99,0036,1,999","SYN040RPRN6 46/// /1205 10224 91840 333 91207=",
"99800999999","2020-06-21T20:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0238,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /0000 10238 91940 333 91203=",
"99800999999","2020-06-21T21:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","999,9,C,0000,1","99999,9,9,N","999999,9,9,9","+0246,1","+9999,9","99999,9",,"5,99,0010,1,999","SYN040RPRN6 46/// /0000 10246 92040 333 91202=",
"99800999999","2020-06-21T22:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0244,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1202 10244 92150 333 91204=",
"99800999999","2020-06-21T23:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","140,1,N,0021,1","99999,9,9,N","999999,9,9,9","+0236,1","+9999,9","99999,9",,"5,99,0026,1,999","SYN040RPRN6 46/// /1404 10236 92310 333 91205=",
"99800999999","2020-06-22T00:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0236,1","+9999,9","99999,9",,"5,99,0041,1,999","SYN040RPRN6 46/// /1203 10236 92340 333 91208=",
"99800999999","2020-06-22T01:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","120,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0226,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /1203 10226 90050 333 91203=",
"99800999999","2020-06-22T02:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","150,1,N,0015,1","99999,9,9,N","999999,9,9,9","+0218,1","+9999,9","99999,9",,"5,99,0021,1,999","SYN040RPRN6 46/// /1503 10218 90140 333 91204=",
"99800999999","2020-06-22T03:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","170,1,N,0010,1","99999,9,9,N","999999,9,9,9","+0228,1","+9999,9","99999,9",,"5,99,0015,1,999","SYN040RPRN6 46/// /1702 10228 90240 333 91203=",
"99800999999","2020-06-22T04:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","210,1,N,0036,1","99999,9,9,N","999999,9,9,9","+0255,1","+9999,9","99999,9",,"5,99,0051,1,999","SYN040RPRN6 46/// /2107 10255 90400 333 91210=",
"99800999999","2020-06-22T05:00:00","4","43.25","-77.5833333","83.0","ROCHESTER, NY US","FM-13","99999","V020","220,1,N,0041,1","99999,9,9,N","999999,9,9,9","+0251,1","+9999,9","99999,9",,"5,99,0046,1,999","SYN040RPRN6 46/// /2208 10251 90500 333 91209=",
